combat_id,start_time,player_ids,player_info,monsters_info,party_size,total_slots,total_max_slots,party_classes_with_level,party_total_class_composition,player_individual_hp_ratios,player_individual_ac,player_individual_prof_bonus,player_individual_strength,player_individual_dexterity,player_individual_constitution,player_individual_intelligence,player_individual_wisdom,player_individual_charisma,monster_types,monster_number,monster_total_level,party_total_level,party_level1_spellslots,party_level2_spellslots,party_level3_spellslots,party_level4_spellslots,party_level5_spellslots,party_level6_spellslots,party_level7_spellslots,party_level8_spellslots,party_level9_spellslots,party_total_ac,party_total_precombat_hp,party_total_postcombat_hp,party_total_hpratio,party_total_prof_bonus,party_total_strength,party_total_dexterity,party_total_constitution,party_total_intelligence,party_total_wisdom,party_total_charisma,player_monster_ratio,monster_player_ratio,Blood Hunter,Ranger,Bard,Rogue,Warlock,Wizard,Druid,Monk,Paladin,Fighter,Barbarian,Cleric,Sorcerer,weighted_monster_level,weighted_spell_slots
1656523437-3339e28f-4e24-425e-b82a-b5368023b35f,1656523437.5580263,['642983430162727645'],"[{'hp_ratio': (0, 57), 'class': [('Druid', 5), ('Monk', 4)], 'slots': {'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 19, 'stats': {'prof_bonus': 4, 'strength': 11, 'dexterity': 18, 'constitution': 13, 'intelligence': 12, 'wisdom': 19, 'charisma': 11}}]","[{'monster_id': '9e9af0b7-bcf2-43b6-8152-a974186dd6a9', 'monster_code': 'Corrupted Alexamander', 'monster_name': 'Deva', 'level': 10.0}]",1,"{'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Druid', 5), ('Monk', 4)]","['Druid', 'Monk']","[(0, 57)]",[19],[4],[11],[18],[13],[12],[19],[11],['Deva'],1,10,9,4,3,2,0,0,0,0,0,0,19,57,0,0.00,4,11,18,13,12,19,11,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,10,139
1665000558-a4249402-1e19-4923-9a67-a53e585eae83,1665000558.2778273,"['163432491052587407', '531204567807557136', '583320224080630228']","[{'hp_ratio': (0, 13), 'class': [('Ranger', 1)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 20, 'stats': {'prof_bonus': 2, 'strength': 14, 'dexterity': 18, 'constitution': 16, 'intelligence': 14, 'wisdom': 14, 'charisma': 7}}, {'hp_ratio': (0, 10), 'class': [('Warlock', 1)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 14, 'stats': {'prof_bonus': 2, 'strength': 10, 'dexterity': 14, 'constitution': 15, 'intelligence': 12, 'wisdom': 14, 'charisma': 18}}, {'hp_ratio': (0, 11), 'class': [('Rogue', 1)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 14, 'stats': {'prof_bonus': 2, 'strength': 6, 'dexterity': 19, 'constitution': 16, 'intelligence': 13, 'wisdom': 12, 'charisma': 12}}]","[{'monster_id': '7f7f6eeb-57bc-42be-83cd-e29e7bea1547', 'monster_code': 'Tk1', 'monster_name': 'Thri-kreen', 'level': 1.0}, {'monster_id': '2cbf0a78-b9ca-4afd-96ae-4f0794a5c56d', 'monster_code': 'Tk5', 'monster_name': 'Thri-kreen', 'level': 1.0}, {'monster_id': 'ec4a7730-77e7-44c8-a0a0-e7c18f6d4848', 'monster_code': 'Tk2', 'monster_name': 'Thri-kreen', 'level': 1.0}, {'monster_id': 'd419e8cc-346a-429d-82c8-50cf729815e5', 'monster_code': 'Tk6', 'monster_name': 'Thri-kreen', 'level': 1.0}, {'monster_id': '0bda9335-9f15-4dce-967c-42fa765418b7', 'monster_code': 'Tk4', 'monster_name': 'Thri-kreen', 'level': 1.0}, {'monster_id': 'f3be1c5c-ad64-48b5-b12b-ee6bc6a58493', 'monster_code': 'Tk3', 'monster_name': 'Thri-kreen', 'level': 1.0}]",3,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Ranger', 1), ('Warlock', 1), ('Rogue', 1)]","['Ranger', 'Warlock', 'Rogue']","[(0, 13), (0, 10), (0, 11)]","[20, 14, 14]","[2, 2, 2]","[14, 10, 6]","[18, 14, 19]","[16, 15, 16]","[14, 12, 13]","[14, 14, 12]","[7, 18, 12]","['Thri-kreen', 'Thri-kreen', 'Thri-kreen', 'Thri-kreen', 'Thri-kreen', 'Thri-kreen']",6,6,3,0,0,0,0,0,0,0,0,0,48,34,0,0.00,6,30,51,47,39,40,37,0.5,2,0,1,0,1,1,0,0,0,0,0,0,0,0,12,0
1662253300-906710a0-d4bb-4500-8e9d-1c650426e222,1662253300.4812243,['120016505467761711'],"[{'hp_ratio': (0, 25), 'class': [('Cleric', 1), ('Sorcerer', 2)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 2, 'strength': 15, 'dexterity': 10, 'constitution': 17, 'intelligence': 11, 'wisdom': 14, 'charisma': 20}}]","[{'monster_id': '524d118d-e65a-491a-ad40-c4a23141f6fc', 'monster_code': 'DR1', 'monster_name': 'Dragonclaw', 'level': 1.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Cleric', 1), ('Sorcerer', 2)]","['Cleric', 'Sorcerer']","[(0, 25)]",[18],[2],[15],[10],[17],[11],[14],[20],['Dragonclaw'],1,1,3,0,0,0,0,0,0,0,0,0,18,25,0,0.00,2,15,10,17,11,14,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1668029040-2164680d-b1f6-47bc-9e1a-502c75133458,1668029040.1991608,"['114189414533916781', '136316988915153976', '246723473357881320', '214626643065700556', '298250168630086393']","[{'hp_ratio': None, 'class': [('Fighter', 3)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 2, 'strength': 17, 'dexterity': 18, 'constitution': 16, 'intelligence': 9, 'wisdom': 12, 'charisma': 14}}, {'hp_ratio': None, 'class': [('Rogue', 2)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 15, 'stats': {'prof_bonus': 2, 'strength': 12, 'dexterity': 19, 'constitution': 12, 'intelligence': 11, 'wisdom': 18, 'charisma': 11}}, {'hp_ratio': None, 'class': [('Barbarian', 2)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 10, 'stats': {'prof_bonus': 2, 'strength': 12, 'dexterity': 10, 'constitution': 9, 'intelligence': 14, 'wisdom': 17, 'charisma': 15}}, {'hp_ratio': None, 'class': [('Bard', 2)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 14, 'stats': {'prof_bonus': 2, 'strength': 7, 'dexterity': 16, 'constitution': 13, 'intelligence': 8, 'wisdom': 16, 'charisma': 18}}, {'hp_ratio': None, 'class': [('Barbarian', 1), ('Druid', 1)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 13, 'stats': {'prof_bonus': 2, 'strength': 16, 'dexterity': 12, 'constitution': 14, 'intelligence': 10, 'wisdom': 14, 'charisma': 8}}, {'hp_ratio': (0, 16), 'class': [('Fighter', 1), ('Warlock', 1)], 'slots': {'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 15, 'stats': {'prof_bonus': 2, 'strength': 11, 'dexterity': 18, 'constitution': 16, 'intelligence': 11, 'wisdom': 13, 'charisma': 19}}]","[{'monster_id': 'f9c7cab5-2ac2-44ba-a459-ef5b6b338670', 'monster_code': 'GCS1', 'monster_name': 'Giant Constrictor Snake', 'level': 2.0}, {'monster_id': 'a9657dae-a4bc-44ab-8344-70e70de5c441', 'monster_code': 'GCS2', 'monster_name': 'Giant Constrictor Snake', 'level': 2.0}]",5,"{'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 6, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Fighter', 3), ('Rogue', 2), ('Barbarian', 2), ('Bard', 2), ('Barbarian', 1), ('Druid', 1), ('Fighter', 1), ('Warlock', 1)]","['Fighter', 'Rogue', 'Barbarian', 'Bard', 'Barbarian', 'Druid', 'Fighter', 'Warlock']","[(0, 16)]","[18, 15, 10, 14, 13, 15]","[2, 2, 2, 2, 2, 2]","[17, 12, 12, 7, 16, 11]","[18, 19, 10, 16, 12, 18]","[16, 12, 9, 13, 14, 16]","[9, 11, 14, 8, 10, 11]","[12, 18, 17, 16, 14, 13]","[14, 11, 15, 18, 8, 19]","['Giant Constrictor Snake', 'Giant Constrictor Snake']",2,4,13,1,0,0,0,0,0,0,0,0,85,16,0,0.00,12,75,93,80,63,90,85,2.5,0.4,0,0,1,1,1,0,1,0,0,1,1,0,0,6,6
1657148752-309a3a93-29f1-469c-b725-51bc5d09a9b0,1657148752.7258947,['511311320649900416'],"[{'hp_ratio': (0, 43), 'class': [('Cleric', 4), ('Wizard', 2)], 'slots': {'1': 1, '2': 3, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 3, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 16, 'stats': {'prof_bonus': 3, 'strength': 8, 'dexterity': 11, 'constitution': 14, 'intelligence': 18, 'wisdom': 18, 'charisma': 16}}]","[{'monster_id': 'd522951c-42ad-48c5-bc47-1ccc5fc53a7f', 'monster_code': 'IS1', 'monster_name': 'Invisible Stalker', 'level': 6.0}]",1,"{'1': 1, '2': 3, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 3, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Cleric', 4), ('Wizard', 2)]","['Cleric', 'Wizard']","[(0, 43)]",[16],[3],[8],[11],[14],[18],[18],[16],['Invisible Stalker'],1,6,6,1,3,1,0,0,0,0,0,0,16,43,0,0.00,3,8,11,14,18,18,16,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,89
1663571979-14e86775-51c2-4865-9bed-d26c7672b8e3,1663571979.4253454,['262363376449037959'],"[{'hp_ratio': None, 'class': [('Bard', 5)], 'slots': {'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 15, 'stats': {'prof_bonus': 3, 'strength': 13, 'dexterity': 18, 'constitution': 17, 'intelligence': 11, 'wisdom': 15, 'charisma': 20}}, {'hp_ratio': (0, 18), 'class': [('Monk', 3)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 19, 'stats': {'prof_bonus': 2, 'strength': 14, 'dexterity': 18, 'constitution': 14, 'intelligence': 14, 'wisdom': 20, 'charisma': 14}}]","[{'monster_id': '95541b0e-0842-4dc6-8afb-f19083535952', 'monster_code': 'DFS3', 'monster_name': 'Draconian Foot Soldier', 'level': 0.5}, {'monster_id': '8342b899-fd13-4f4f-a7d5-937552c908df', 'monster_code': 'DFS1', 'monster_name': 'Draconian Foot Soldier', 'level': 0.5}, {'monster_id': 'cdc59fb0-4928-49d0-a889-d9a8237462d7', 'monster_code': 'DFS2', 'monster_name': 'Draconian Foot Soldier', 'level': 0.5}]",1,"{'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Bard', 5), ('Monk', 3)]","['Bard', 'Monk']","[(0, 18)]","[15, 19]","[3, 2]","[13, 14]","[18, 18]","[17, 14]","[11, 14]","[15, 20]","[20, 14]","['Draconian Foot Soldier', 'Draconian Foot Soldier', 'Draconian Foot Soldier']",3,1.5,8,2,0,0,0,0,0,0,0,0,34,18,0,0.00,5,27,36,31,25,35,34,0.3333333333333333,3,0,0,1,0,0,0,0,1,0,0,0,0,0,3,12
1665270299-f7fef641-d631-49d5-bde2-8deb0b7d6e6b,1665270299.1379817,['163631059791733886'],"[{'hp_ratio': (0, 44), 'class': [('Blood Hunter', 4)], 'slots': {'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 2, 'strength': 18, 'dexterity': 12, 'constitution': 14, 'intelligence': 12, 'wisdom': 16, 'charisma': 11}}]","[{'monster_id': '36111ae1-fb22-4908-9f0d-6863a3300119', 'monster_code': 'LS1', 'monster_name': 'Lizardfolk Shaman', 'level': 2.0}, {'monster_id': '10bba874-1361-42e1-98f8-118f60e53f1b', 'monster_code': 'SoPS1', 'monster_name': 'Swarm of Poisonous Snakes', 'level': 2.0}, {'monster_id': 'a31180d9-826e-48d8-b78a-365fb4495764', 'monster_code': 'LI2', 'monster_name': 'Lizardfolk', 'level': 0.5}, {'monster_id': 'd43939b2-e88c-41fd-aae9-b05e991c0f23', 'monster_code': 'LI1', 'monster_name': 'Lizardfolk', 'level': 0.5}, {'monster_id': '07f0067e-59d6-4713-9345-9ecfc8dcd1cb', 'monster_code': 'LI3', 'monster_name': 'Lizardfolk', 'level': 0.5}]",1,"{'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Blood Hunter', 4)]",['Blood Hunter'],"[(0, 44)]",[18],[2],[18],[12],[14],[12],[16],[11],"['Lizardfolk Shaman', 'Swarm of Poisonous Snakes', 'Lizardfolk', 'Lizardfolk', 'Lizardfolk']",5,5.5,4,1,0,0,0,0,0,0,0,0,18,44,0,0.00,2,18,12,14,12,16,11,0.2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,11,6
1657334395-54340051-4b11-4726-9279-02fd9a16f0e2,1657334395.328539,"['222119980647697269', '304203484649938041', '209801306341081231', '187663038392307983']","[{'hp_ratio': None, 'class': [('Fighter', 4)], 'slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 19, 'stats': {'prof_bonus': 2, 'strength': 16, 'dexterity': 11, 'constitution': 16, 'intelligence': 16, 'wisdom': 9, 'charisma': 9}}, {'hp_ratio': None, 'class': [('Wizard', 2)], 'slots': {'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 11, 'stats': {'prof_bonus': 2, 'strength': 9, 'dexterity': 13, 'constitution': 14, 'intelligence': 18, 'wisdom': 13, 'charisma': 10}}, {'hp_ratio': (0, 18), 'class': [('Fighter', 2)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 15, 'stats': {'prof_bonus': 2, 'strength': 8, 'dexterity': 18, 'constitution': 13, 'intelligence': 15, 'wisdom': 12, 'charisma': 12}}, {'hp_ratio': None, 'class': [('Rogue', 2)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 14, 'stats': {'prof_bonus': 2, 'strength': 10, 'dexterity': 16, 'constitution': 13, 'intelligence': 11, 'wisdom': 12, 'charisma': 15}}]","[{'monster_id': '2f866290-6818-4b6a-9b74-ca72cbfc90c1', 'monster_code': 'plants4', 'monster_name': 'Assassin Vine', 'level': 3.0}, {'monster_id': '0f42092f-5200-4985-b596-ad082fd4b2ff', 'monster_code': 'plants2', 'monster_name': 'Assassin Vine', 'level': 3.0}, {'monster_id': '888c7812-7f14-4192-8fa8-d98423e16fc4', 'monster_code': 'plants3', 'monster_name': 'Assassin Vine', 'level': 3.0}, {'monster_id': '1e07dd47-abf2-4a25-b1ed-b7c2808eb8b8', 'monster_code': 'plants1', 'monster_name': 'Assassin Vine', 'level': 3.0}, {'monster_id': '63748487-8218-469d-a050-fc7006d9ff95', 'monster_code': 'plant3', 'monster_name': 'Assassin Vine', 'level': 3.0}, {'monster_id': '9d10b632-dd23-4370-afe4-1de9423883bd', 'monster_code': 'plant7', 'monster_name': 'Assassin Vine', 'level': 3.0}, {'monster_id': 'a4660249-ba9f-41b8-89e9-fec99cae78bd', 'monster_code': 'plant4', 'monster_name': 'Assassin Vine', 'level': 3.0}, {'monster_id': '7e31a3b0-2f8c-4529-a96e-46ca6d74cbc8', 'monster_code': 'plant5', 'monster_name': 'Assassin Vine', 'level': 3.0}, {'monster_id': '87fdaa01-9bba-4563-96f2-025a38cddf05', 'monster_code': 'plant6', 'monster_name': 'Assassin Vine', 'level': 3.0}, {'monster_id': 'b582b72c-94d1-4b1b-bdbe-1bb3ba4f2bf0', 'monster_code': 'plant8', 'monster_name': 'Assassin Vine', 'level': 3.0}, {'monster_id': '2e20818e-a356-40ee-8410-7ab8d337d0cf', 'monster_code': 'plant2', 'monster_name': 'Assassin Vine', 'level': 3.0}, {'monster_id': 'c9a1530b-7c25-4ab0-8936-e3868f735e35', 'monster_code': 'plant1', 'monster_name': 'Assassin Vine', 'level': 3.0}, {'monster_id': 'befd8648-e369-402f-925a-ba9afc16db8c', 'monster_code': 'plant9', 'monster_name': 'Assassin Vine', 'level': 3.0}]",4,"{'1': 5, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 6, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Fighter', 4), ('Wizard', 2), ('Fighter', 2), ('Rogue', 2)]","['Fighter', 'Wizard', 'Fighter', 'Rogue']","[(0, 18)]","[19, 11, 15, 14]","[2, 2, 2, 2]","[16, 9, 8, 10]","[11, 13, 18, 16]","[16, 14, 13, 13]","[16, 18, 15, 11]","[9, 13, 12, 12]","[9, 10, 12, 15]","['Assassin Vine', 'Assassin Vine', 'Assassin Vine', 'Assassin Vine', 'Assassin Vine', 'Assassin Vine', 'Assassin Vine', 'Assassin Vine', 'Assassin Vine', 'Assassin Vine', 'Assassin Vine', 'Assassin Vine', 'Assassin Vine']",13,39,10,5,0,0,0,0,0,0,0,0,59,18,0,0.00,8,43,58,56,60,46,46,0.3076923076923077,3.25,0,0,0,1,0,1,0,0,0,1,0,0,0,117,30
1662304686-1882801d-e0ed-4c15-afad-f303e8631aef,1662304686.6926806,['254235062041722309'],"[{'hp_ratio': (0, 41), 'class': [('Barbarian', 3)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 17, 'stats': {'prof_bonus': 2, 'strength': 18, 'dexterity': 15, 'constitution': 20, 'intelligence': 11, 'wisdom': 14, 'charisma': 13}}]","[{'monster_id': 'a2bf2b23-0b10-4210-a5b3-02a552c6174f', 'monster_code': 'AK1', 'monster_name': 'Adult Kruthik', 'level': 2.0}, {'monster_id': '4b2cf3cf-26ec-4a8b-87c9-4cb5b87a305e', 'monster_code': 'CO1', 'monster_name': 'Carrion Ogre', 'level': 2.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Barbarian', 3)]",['Barbarian'],"[(0, 41)]",[17],[2],[18],[15],[20],[11],[14],[13],"['Adult Kruthik', 'Carrion Ogre']",2,4,3,0,0,0,0,0,0,0,0,0,17,41,0,0.00,2,18,15,20,11,14,13,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0
1661598552-429f2242-de7a-445a-b010-25fd419b0b85,1661598552.163173,['532851975771166592'],"[{'hp_ratio': (0, 57), 'class': [('Barbarian', 4)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 17, 'stats': {'prof_bonus': 2, 'strength': 20, 'dexterity': 14, 'constitution': 18, 'intelligence': 7, 'wisdom': 12, 'charisma': 10}}]","[{'monster_id': 'c09d963b-553e-4b38-97fb-c2058bf0eca4', 'monster_code': 'TH1', 'monster_name': 'Thessalhydra', 'level': 4.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Barbarian', 4)]",['Barbarian'],"[(0, 57)]",[17],[2],[20],[14],[18],[7],[12],[10],['Thessalhydra'],1,4,4,0,0,0,0,0,0,0,0,0,17,57,0,0.00,2,20,14,18,7,12,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
1665525547-65f5ec06-cc3f-4084-92ef-c63db8c7ed2c,1665525547.9571817,['218738453357225565'],"[{'hp_ratio': (0, 223), 'class': [('Bard', 20)], 'slots': {'1': 4, '2': 3, '3': 3, '4': 3, '5': 3, '6': 2, '7': 2, '8': 1, '9': 1}, 'max_slots': {'1': 4, '2': 3, '3': 3, '4': 3, '5': 3, '6': 2, '7': 2, '8': 1, '9': 1}, 'ac': 20, 'stats': {'prof_bonus': 6, 'strength': 12, 'dexterity': 16, 'constitution': 19, 'intelligence': 12, 'wisdom': 11, 'charisma': 20}}]","[{'monster_id': 'ad41a83b-25d4-4a3a-9caf-c803869d2458', 'monster_code': 'MGoG1', 'monster_name': 'Margennon, God of Grace', 'level': 30.0}]",1,"{'1': 4, '2': 3, '3': 3, '4': 3, '5': 3, '6': 2, '7': 2, '8': 1, '9': 1}","{'1': 4, '2': 3, '3': 3, '4': 3, '5': 3, '6': 2, '7': 2, '8': 1, '9': 1}","[('Bard', 20)]",['Bard'],"[(0, 223)]",[20],[6],[12],[16],[19],[12],[11],[20],"['Margennon, God of Grace']",1,30,20,4,3,3,3,3,2,2,1,1,20,223,0,0.00,6,12,16,19,12,11,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1034
1658870003-b6dcb66e-a693-4be5-9a1b-9236e00281e4,1658870003.2561245,['770079872718735113'],"[{'hp_ratio': (0, 50), 'class': [('Wizard', 8)], 'slots': {'1': 0, '2': 2, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 3, '4': 2, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 12, 'stats': {'prof_bonus': 3, 'strength': 10, 'dexterity': 14, 'constitution': 15, 'intelligence': 17, 'wisdom': 13, 'charisma': 12}}]","[{'monster_id': '341a8912-de27-44bd-96da-e0ca2f4bdc3a', 'monster_code': 'PS1', 'monster_name': 'Phase Spider', 'level': 3.0}, {'monster_id': '510c692d-63e2-4f1b-9d4a-cf7d77d64d11', 'monster_code': 'FGZ1', 'monster_name': 'Frost Giant Zombie', 'level': 9.0}, {'monster_id': 'dc97fcfb-3877-4c02-96a3-5b03844820e6', 'monster_code': 'CoZ1', 'monster_name': 'Chamberlain of Zuggtmoy', 'level': 2.0}]",1,"{'1': 0, '2': 2, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 3, '4': 2, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Wizard', 8)]",['Wizard'],"[(0, 50)]",[12],[3],[10],[14],[15],[17],[13],[12],"['Phase Spider', 'Frost Giant Zombie', 'Chamberlain of Zuggtmoy']",3,14,8,0,2,2,0,0,0,0,0,0,12,50,0,0.00,3,10,14,15,17,13,12,0.3333333333333333,3,0,0,0,0,0,1,0,0,0,0,0,0,0,28,98
